word,count
free,4109
needs,4098
hot,4080
plan,4077
doctor,4076
goes,4072
husband,4053
hate,4045
alive,4043
died,4042
children,4038
front,4030
light,4022
though,4016
tried,4014
boys,4010
married,4010
save,3999
lady,3979
brought,3957
answer,3956
bitch,3955
months,3913
funny,3902
sometimes,3887
six,3885
book,3869
john,3866
fn,3865
outside,3838
promise,3836
sister,3829
news,3825
able,3820
power,3794
perfect,3785
stupid,3784
pick,3778
trouble,3760
bed,3751
women,3732
lives,3724
full,3717
ta,3717
send,3712
child,3712
honey,3702
white,3662
anybody,3656
lord,3646
ma,3617
running,3607
seems,3591
either,3581
bye,3544
dog,3533
living,3530
order,3517
team,3504
king,3504
la,3488
shoot,3486
earth,3484
country,3471
buy,3468
sent,3443
lose,3436
million,3429
wow,3420
food,3409
dinner,3408
along,3398
sounds,3368
ahead,3362
drive,3353
taken,3350
que,3350
hour,3339
cannot,3314
leaving,3296
feeling,3292
perhaps,3290
past,3276
special,3272
president,3265
whoa,3246
pull,3242
happens,3236
shouldn,3235
daddy,3235
narrow,3234
touch,3227
sort,3224
mr,3221
street,3195
parents,3190
asking,3190
serious,3187
sound,3184
himself,3180
music,3172
hang,3162
human,3161
sex,3151
được,3136
đi,3128
dear,3128
top,3115
scared,3114
red,3114
control,3087
follow,3084
company,3075
fact,3059
đó,3040
air,3037
captain,3011
till,3009
become,3006
sick,3005
hair,3003
weeks,2996
moving,2993
finally,2980
possible,2970
small,2970
meeting,2957
yahei,2956
playing,2951
seem,2949
fast,2945
known,2927
secret,2922
ten,2907
lucky,2900
sense,2896
figure,2889
somewhere,2873
sweet,2866
jack,2860
calling,2857
ui,2850
straight,2838
sẽ,2818
luck,2807
lie,2806
choice,2803
piece,2802
glad,2783
words,2770
kidding,2763
less,2759
bet,2753
và,2750
win,2745
hurry,2717
chúng,2714
loved,2713
questions,2704
drop,2698
york,2697
sign,2690
takes,2683
feet,2681
absolutely,2674
building,2673
dream,2665
catch,2664
eye,2661
date,2660
boss,2659
dark,2652
future,2649
gì,2645
clean,2636
cold,2636
state,2633
ya,2629
dude,2627
security,2611
happening,2610
dance,2596
miles,2596
none,2594
step,2593
worth,2584
fault,2579
cho,2569
fall,2568
longer,2565
rock,2558
này,2555
write,2554
frank,2554
turned,2551
một,2549
weird,2543
felt,2532
weren,2531
ladies,2527
worked,2526
seeing,2524
poor,2522
road,2520
looked,2518
rather,2518
needed,2513
uncle,2501
amazing,2499
ms,2487
làm,2486
learn,2467
throw,2462
đã,2458
return,2454
picture,2452
land,2446
hospital,2440
across,2439
careful,2435
system,2434
meant,2429
ride,2419
murder,2418
alright,2415
totally,2401
changed,2395
hmm,2391
beat,2388
unless,2382
protect,2377
arial,2375
christ,2374
unicode,2374
gentlemen,2370
works,2364
ground,2352
giving,2340
michael,2340
evidence,2330
calm,2329
goddamn,2320
explain,2316
người,2312
coffee,2309
others,2308
con,2300
worse,2299
imagine,2298
mad,2294
ones,2292
seven,2284
given,2275
wonderful,2273
strong,2272
phải,2271
entire,2269
watching,2268
birthday,2261
early,2261
message,2256
missing,2254
forever,2252
law,2248
wedding,2235
wake,2233
rồi,2228
ted,2223
wonder,2212
american,2210
information,2209
thinks,2209
kiss,2191
quiet,2188
mouth,2186
floor,2181
mistake,2170
quick,2168
report,2166
cover,2164
lying,2162
ice,2160
lead,2160
history,2158
except,2151
master,2148
box,2147
finish,2147
list,2146
deep,2145
evening,2135
